gender,genderLooking,age,agecode,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,fanCat,kissesCat,profilevisitsCat,picturesCat
Female,None,20,under21,5,2412,104,0,true,false,false,0,3,3,2
Female,Male,24,over21,5,5136,376,0,true,true,true,0,3,4,2
Female,Male,22,over21,4,6445,211,14,true,true,false,1,3,4,1
Female,Male,20,under21,4,7094,359,0,true,false,false,0,3,4,1
Female,Male,20,under21,29,20567,1133,41,false,true,false,1,3,4,2
Female,Male,25,over21,7,15664,270,0,false,true,false,0,3,4,2
Female,Male,21,under21,7,7091,346,5,true,true,true,1,3,4,2
Female,None,22,over21,22,21824,1250,35,true,true,false,1,3,4,2
Female,Male,24,over21,19,18893,1186,37,false,false,true,1,3,4,2
Female,Male,25,over21,1,25835,1315,1,false,true,false,1,3,4,1
Female,Male,22,over21,3,5003,263,0,true,true,true,0,3,4,1
Female,Male,23,over21,4,26955,1167,0,true,true,true,0,3,4,1
Female,Male,19,under21,7,1318,15,0,true,true,true,0,2,3,2
Female,Male,24,over21,19,15869,1340,1,false,true,false,1,3,4,2
Female,None,23,over21,2,4196,661,2,true,true,false,1,3,4,1
Female,Male,21,under21,6,554,50,0,true,false,false,0,2,2,2
Female,Male,19,under21,9,13678,657,0,false,true,false,0,3,4,2
Female,Male,26,over21,7,10123,301,0,true,false,false,0,3,4,2
Female,Male,20,under21,5,12064,659,5,true,true,true,1,3,4,2
Female,None,25,over21,6,4033,27,2,true,true,false,1,2,4,2
Female,Male,22,over21,12,13923,987,2,true,true,true,1,3,4,2
Female,None,22,over21,8,4938,426,0,true,true,false,0,3,4,2
Female,Male,19,under21,30,15064,704,0,true,false,false,0,3,4,2
Female,Male,24,over21,6,11405,184,0,true,true,true,0,3,4,2
Female,Male,19,under21,7,9405,259,4,true,true,true,1,3,4,2
Female,Male,24,over21,5,10133,347,0,true,true,true,0,3,4,2
Female,Male,22,over21,8,38703,1623,0,true,true,true,0,3,4,2
Female,Male,21,under21,6,5435,263,0,true,false,false,0,3,4,2
Female,Male,23,over21,28,32396,1732,0,true,true,true,0,3,4,2
Female,Male,24,over21,3,1158,33,0,true,true,true,0,2,2,1
Female,Male,25,over21,9,1808,66,1,true,true,true,1,2,3,2
Female,None,21,under21,1,1471,38,0,false,true,false,0,2,3,1
Female,Male,25,over21,3,6641,306,3,true,false,false,1,3,4,1
Female,Male,21,under21,4,3803,53,3,true,true,false,1,2,3,1
Female,Male,23,over21,7,13087,737,0,false,true,false,0,3,4,2
Female,Male,22,over21,7,3306,93,4,false,true,false,1,2,3,2
Female,None,25,over21,2,2299,151,0,true,true,true,0,3,3,1
Female,Male,24,over21,10,2043,29,0,true,true,true,0,2,3,2
Female,Male,22,over21,4,8954,181,1,true,true,true,1,3,4,1
Female,Male,26,over21,2,17491,910,1,true,true,true,1,3,4,1
Female,Male,25,over21,5,21928,835,0,true,true,true,0,3,4,2
Female,Male,19,under21,18,19546,240,0,true,false,false,0,3,4,2
Female,None,24,over21,6,6059,219,2,true,true,false,1,3,4,2
Female,Male,21,under21,4,5563,313,0,true,true,true,0,3,4,1
Female,Male,21,under21,21,35180,1222,0,true,false,false,0,3,4,2
Female,None,23,over21,0,754,39,0,true,false,false,0,2,2,1
Female,None,23,over21,15,10494,405,3,true,true,false,1,3,4,2
Female,Male,21,under21,2,1597,30,1,true,true,false,1,2,3,1
Female,Male,21,under21,8,32036,1185,7,false,true,false,1,3,4,2
Female,Male,23,over21,2,6782,331,0,false,false,false,0,3,4,1
Female,Male,21,under21,18,40040,2674,24,true,true,true,1,3,4,2
Female,Male,23,over21,11,5184,161,4,false,true,false,1,3,4,2
Female,None,20,under21,6,7204,181,0,false,true,false,0,3,4,2
Female,Male,22,over21,2,2135,155,0,true,true,false,0,3,3,1
Female,Male,21,under21,8,10703,756,1,true,true,false,1,3,4,2
Female,Male,22,over21,4,1335,42,0,false,false,false,0,2,3,1
Female,Male,24,over21,5,15301,610,27,false,false,false,1,3,4,2
Female,Male,19,under21,5,16173,894,13,false,true,false,1,3,4,2
Female,Male,22,over21,3,3730,48,0,true,true,true,0,2,3,1
Female,Male,22,over21,3,2722,81,0,true,true,true,0,2,3,1
Female,Male,22,over21,3,619,9,0,true,false,false,0,1,2,1
Female,Male,23,over21,13,1461,51,0,true,true,false,0,2,3,2
Female,Male,25,over21,3,2575,32,1,true,true,false,1,2,3,1
Female,Male,20,under21,5,20824,809,3,true,false,false,1,3,4,2
Female,None,21,under21,9,6181,114,5,true,false,false,1,3,4,2
Female,Male,19,under21,20,5496,129,0,true,true,true,0,3,4,2
Female,Male,20,under21,5,23160,905,0,false,true,false,0,3,4,2
Female,Male,19,under21,2,4274,267,0,true,true,false,0,3,4,1
Female,None,19,under21,6,5178,91,0,true,true,true,0,2,4,2
Female,Male,19,under21,0,2085,60,0,true,true,true,0,2,3,1
Female,Male,21,under21,3,9699,189,0,true,true,false,0,3,4,1
Female,Male,20,under21,5,2033,203,0,true,true,false,0,3,3,2
Female,None,22,over21,3,32523,711,5,true,true,true,1,3,4,1
Female,Male,19,under21,19,5655,84,0,true,true,true,0,2,4,2
Female,Male,26,over21,5,25459,1004,31,true,true,true,1,3,4,2
Female,Male,20,under21,8,4904,137,3,true,true,true,1,3,4,2
Female,Male,20,under21,7,4644,91,0,true,true,true,0,2,4,2
Female,Male,20,under21,1,2016,20,2,true,true,true,1,2,3,1
Female,Male,19,under21,8,8362,555,0,true,true,false,0,3,4,2
Female,Male,21,under21,2,1862,75,1,true,true,false,1,2,3,1
Female,Male,21,under21,1,850,52,0,false,true,false,0,2,2,1
Female,Male,23,over21,1,6352,214,0,false,true,false,0,3,4,1
Female,Male,22,over21,8,3930,48,0,true,true,false,0,2,3,2
Female,Male,20,under21,5,12034,1073,22,true,false,false,1,3,4,2
Female,Male,22,over21,4,8548,137,6,true,false,false,1,3,4,1
Female,Male,19,under21,3,1814,33,0,true,true,false,0,2,3,1
Female,Male,20,under21,13,26189,1480,0,false,false,true,0,3,4,2
Female,Male,20,under21,3,9370,1414,5,true,true,true,1,3,4,1
Female,None,21,under21,8,10680,283,1,true,true,false,1,3,4,2
Female,None,26,over21,0,156,13,8,true,false,false,1,2,1,1
Female,None,22,over21,7,3920,77,1,true,true,true,1,2,3,2
Female,Male,20,under21,7,8123,588,0,true,false,false,0,3,4,2
Female,Male,20,under21,9,1269,17,0,false,false,false,0,2,3,2
Female,Male,25,over21,4,5915,183,1,true,true,true,1,3,4,1
Female,Male,23,over21,2,7191,112,0,false,true,false,0,3,4,1
Female,None,22,over21,2,2502,34,2,true,false,false,1,2,3,1
Female,Male,19,under21,2,3343,113,110,true,false,false,1,3,3,1
Female,None,23,over21,18,12632,904,6,true,true,false,1,3,4,2
Female,Male,22,over21,6,1709,41,0,true,true,false,0,2,3,2
Female,Male,19,under21,2,6542,313,0,true,true,true,0,3,4,1
Female,Male,23,over21,12,2642,83,5,true,false,false,1,2,3,2
Female,Male,23,over21,12,8782,314,0,true,true,true,0,3,4,2
Female,None,19,under21,17,6358,176,1,true,false,false,1,3,4,2
Female,Male,19,under21,11,7619,188,1,false,true,false,1,3,4,2
Female,Male,20,under21,6,1002,127,3,false,false,true,1,3,2,2
Female,Male,24,over21,3,8008,152,0,true,false,false,0,3,4,1
Female,Male,19,under21,6,23213,949,28,true,true,false,1,3,4,2
Female,Male,23,over21,5,19967,1112,41,true,true,true,1,3,4,2
Female,Male,21,under21,5,12228,389,0,false,false,false,0,3,4,2
Female,Male,22,over21,15,2274,66,3,false,false,false,1,2,3,2
Female,Male,20,under21,3,1049,12,0,false,true,false,0,2,2,1
Female,Male,24,over21,9,3948,87,1,true,true,true,1,2,3,2
Female,Male,24,over21,1,486,3,1,true,true,true,1,1,2,1
Female,Male,21,under21,24,14422,556,1,true,false,false,1,3,4,2
Female,Male,24,over21,4,1523,43,0,true,true,true,0,2,3,1
Female,Male,23,over21,24,24790,733,0,false,true,false,0,3,4,2
Female,Male,25,over21,3,3511,69,1,true,true,true,1,2,3,1
Female,Male,24,over21,11,6640,116,8,true,true,true,1,3,4,2
Female,Male,25,over21,1,12,0,0,true,true,false,0,1,1,1
Female,Male,21,under21,4,9338,436,39,true,false,true,1,3,4,1
Female,Male,24,over21,3,6476,202,4,true,true,false,1,3,4,1
Female,Male,20,under21,22,14230,556,3,true,true,false,1,3,4,2
Female,Male,21,under21,3,7584,214,0,false,true,false,0,3,4,1
Female,Male,20,under21,3,5373,168,0,false,true,false,0,3,4,1
Female,Male,20,under21,4,2213,87,0,true,false,false,0,2,3,1
Female,Male,22,over21,6,18192,1054,1,true,false,false,1,3,4,2
Female,Male,26,over21,11,47248,2265,0,false,false,false,0,3,4,2
Female,Male,19,under21,7,5258,133,1,true,true,true,1,3,4,2
Female,None,19,under21,7,9352,263,0,true,false,false,0,3,4,2
Female,Male,21,under21,12,15230,773,0,false,false,true,0,3,4,2
Female,Male,20,under21,3,8990,240,2,true,true,false,1,3,4,1
Female,Male,19,under21,5,1766,17,1,true,false,false,1,2,3,2
Female,None,23,over21,4,26204,864,6,true,true,false,1,3,4,1
Female,Male,25,over21,4,5177,164,0,true,true,true,0,3,4,1
Female,Male,23,over21,10,9215,256,21,true,true,true,1,3,4,2
Female,Male,22,over21,1,6814,231,2,true,true,true,1,3,4,1
Female,Male,21,under21,4,11292,0,0,false,false,false,0,1,4,1
Female,Male,23,over21,1,1312,63,30,false,true,false,1,2,3,1
Female,Male,19,under21,0,10070,331,0,true,false,true,0,3,4,1
Female,Male,22,over21,11,18391,1222,4,false,false,true,1,3,4,2
Female,Both,25,over21,1,1546,47,0,false,false,false,0,2,3,1
Female,Male,21,under21,3,607,26,0,true,true,true,0,2,2,1
Female,None,25,over21,4,1547,8,0,true,true,false,0,1,3,1
Female,Male,19,under21,17,11831,883,2,true,true,false,1,3,4,2
Female,Male,20,under21,4,3328,58,3,true,true,true,1,2,3,1
Female,Male,20,under21,6,519,8,0,false,true,false,0,1,2,2
Female,Male,19,under21,8,2393,144,1,false,true,false,1,3,3,2
Female,None,20,under21,2,285,3,0,false,true,false,0,1,1,1
Female,Male,19,under21,22,11965,1019,1,false,false,false,1,3,4,2
Female,Male,23,over21,3,3500,154,0,false,false,false,0,3,3,1
Female,Male,20,under21,9,8834,413,2,false,true,false,1,3,4,2
Female,None,22,over21,3,3542,120,2,true,true,true,1,3,3,1
Female,Male,19,under21,7,5535,157,0,true,false,false,0,3,4,2
Female,Male,20,under21,0,1472,86,0,false,true,false,0,2,3,1
Female,Male,21,under21,7,19345,954,0,false,true,false,0,3,4,2
Female,Male,23,over21,4,13495,826,2,true,true,true,1,3,4,1
Female,Male,22,over21,13,11407,195,0,true,false,true,0,3,4,2
Female,Male,20,under21,3,6068,166,1,true,true,false,1,3,4,1
Female,Male,24,over21,6,17009,392,1,false,true,false,1,3,4,2
Female,Male,20,under21,4,5733,297,1,true,false,false,1,3,4,1
Female,Male,22,over21,1,943,28,9,false,false,true,1,2,2,1
Female,Male,22,over21,2,9933,194,4,true,true,true,1,3,4,1
Female,Male,24,over21,5,6812,190,1,false,false,false,1,3,4,2
Female,Male,24,over21,21,7030,177,13,false,false,false,1,3,4,2
Female,Male,24,over21,13,11843,533,1,true,true,false,1,3,4,2
Female,Male,19,under21,1,17441,0,0,false,false,false,0,1,4,1
Female,Male,19,under21,9,22809,912,0,true,true,true,0,3,4,2
Female,None,24,over21,10,12199,282,0,true,true,true,0,3,4,2
Female,Male,21,under21,25,13363,202,2,true,true,false,1,3,4,2
Female,Male,25,over21,5,1960,53,0,true,true,false,0,2,3,2
Female,Male,23,over21,1,8741,661,0,false,true,false,0,3,4,1
Female,Male,20,under21,4,7374,384,18,true,true,true,1,3,4,1
Female,Male,20,under21,6,22016,827,7,true,false,false,1,3,4,2
Female,Male,19,under21,6,43430,1164,0,false,true,false,0,3,4,2
Female,None,22,over21,6,7677,234,0,false,false,true,0,3,4,2
Female,None,22,over21,3,84,0,0,false,false,true,0,1,1,1
Female,Male,22,over21,12,5112,106,0,true,true,false,0,3,4,2
Female,Male,25,over21,3,16339,572,1,true,true,true,1,3,4,1
Female,Male,22,over21,5,2011,22,0,false,true,true,0,2,3,2
Female,Male,19,under21,7,4199,71,1,true,true,true,1,2,4,2
Female,Male,19,under21,4,3926,91,4,true,true,false,1,2,3,1
Female,None,26,over21,2,11592,545,0,true,true,false,0,3,4,1
Female,Male,19,under21,10,3215,72,1,true,true,false,1,2,3,2
Female,Male,22,over21,7,6101,330,0,true,true,true,0,3,4,2
Female,None,22,over21,9,10947,326,29,false,true,false,1,3,4,2
Female,Male,19,under21,4,1554,67,0,false,true,true,0,2,3,1
Female,Male,22,over21,8,6682,181,0,true,true,true,0,3,4,2
Female,Male,23,over21,6,717,19,1,false,false,true,1,2,2,2
Female,Male,19,under21,1,1312,76,0,true,false,false,0,2,3,1
Female,Male,22,over21,7,6685,159,1,false,true,true,1,3,4,2
Female,Male,25,over21,9,17416,1791,4,true,true,false,1,3,4,2
Female,Male,21,under21,3,2245,85,0,true,true,true,0,2,3,1
Female,Male,22,over21,3,1382,11,0,false,true,false,0,2,3,1
Female,Male,19,under21,21,9081,321,0,true,false,true,0,3,4,2
Female,Male,23,over21,6,997,35,1,false,true,false,1,2,2,2
Female,Male,22,over21,2,9826,494,0,true,true,false,0,3,4,1
Female,Male,19,under21,3,2279,35,1,true,false,false,1,2,3,1
Female,Male,22,over21,1,1646,24,0,false,false,false,0,2,3,1
Female,Male,24,over21,3,5781,352,2,true,true,false,1,3,4,1
Female,Male,21,under21,3,1020,19,5,false,true,false,1,2,2,1
Female,Male,19,under21,4,4442,217,0,false,false,false,0,3,4,1
Female,Male,23,over21,4,6427,462,0,false,true,true,0,3,4,1
Female,Male,21,under21,10,19921,1025,0,true,false,false,0,3,4,2
Female,Male,21,under21,10,20966,797,21,true,false,false,1,3,4,2
Female,Male,21,under21,12,43587,1425,1,true,true,true,1,3,4,2
Female,None,21,under21,13,11219,465,8,true,true,true,1,3,4,2
Female,Male,25,over21,5,4016,72,1,true,true,true,1,2,4,2
Female,Male,22,over21,14,12495,650,0,true,true,false,0,3,4,2
Female,Male,20,under21,22,15079,447,0,false,true,true,0,3,4,2
Female,Male,25,over21,6,1345,36,2,false,true,false,1,2,3,2
Female,None,23,over21,9,4648,164,0,false,true,false,0,3,4,2
Female,Female,22,over21,4,1517,52,0,false,true,false,0,2,3,1
Female,Male,22,over21,1,435,10,0,false,false,false,0,1,2,1
Female,Male,23,over21,0,23,1,0,true,true,false,0,1,1,1
Female,Male,19,under21,9,7312,174,1,false,true,false,1,3,4,2
Female,Male,22,over21,8,2454,56,0,false,false,true,0,2,3,2
Female,Male,22,over21,4,12249,345,0,true,false,false,0,3,4,1
Female,Male,24,over21,3,891,25,1,false,true,false,1,2,2,1
Female,Male,22,over21,3,17888,777,0,true,true,true,0,3,4,1
Female,Male,23,over21,5,1448,40,0,true,false,false,0,2,3,2
Female,Male,20,under21,22,2392,29,4,false,true,false,1,2,3,2
Female,Male,20,under21,23,3563,56,1,true,false,false,1,2,3,2
Female,Male,24,over21,6,3075,131,0,true,true,true,0,3,3,2
Female,Male,23,over21,5,9125,679,0,true,false,false,0,3,4,2
Female,Male,19,under21,4,3705,50,0,true,true,false,0,2,3,1
Female,Male,19,under21,1,1378,43,44,true,true,true,1,2,3,1
Female,Male,24,over21,3,632,36,0,true,true,false,0,2,2,1
Female,Male,23,over21,3,510,13,2,false,true,false,1,2,2,1
Female,Male,20,under21,11,5374,137,0,false,true,true,0,3,4,2
Female,Male,19,under21,29,7312,121,1,false,true,false,1,3,4,2
Female,Male,24,over21,7,12287,307,0,true,false,false,0,3,4,2
Female,Male,26,over21,1,475,101,0,false,false,true,0,3,2,1
Female,Male,23,over21,4,9206,363,6,false,true,true,1,3,4,1
Female,Male,25,over21,11,4139,104,3,true,true,true,1,3,4,2
Female,Male,20,under21,1,1916,63,1,true,false,false,1,2,3,1
Female,Male,20,under21,2,3573,37,0,true,true,true,0,2,3,1
Female,Male,24,over21,8,1815,41,0,true,true,true,0,2,3,2
Female,Male,20,under21,5,4413,62,4,true,true,false,1,2,4,2
Female,Male,19,under21,11,4950,34,0,true,true,true,0,2,4,2
Female,Male,20,under21,12,1068,34,0,true,true,false,0,2,2,2
Female,Male,19,under21,1,5520,156,1,true,false,false,1,3,4,1
Female,Male,19,under21,6,9112,200,0,true,true,false,0,3,4,2
Female,Male,23,over21,8,18910,785,4,true,true,true,1,3,4,2
Female,Male,19,under21,3,8301,175,0,false,true,false,0,3,4,1
Female,Male,21,under21,2,32816,857,1,true,true,true,1,3,4,1
Female,Male,20,under21,16,13141,471,7,false,true,false,1,3,4,2
Female,Male,24,over21,15,16303,1613,0,false,true,false,0,3,4,2
Female,Male,19,under21,1,3334,93,4,true,true,false,1,2,3,1
Female,Female,22,over21,7,4405,144,4,true,false,true,1,3,4,2
Female,Male,24,over21,6,4083,102,0,true,true,true,0,3,4,2
Female,None,22,over21,3,2365,98,0,true,true,false,0,2,3,1
Female,Male,22,over21,5,12480,467,0,true,true,true,0,3,4,2
Female,None,25,over21,3,19876,583,174,true,true,false,1,3,4,1
Female,Male,23,over21,2,4130,139,0,true,true,false,0,3,4,1
Female,Male,21,under21,22,5094,93,6,true,true,false,1,2,4,2
Female,Male,20,under21,8,9367,342,2,false,false,true,1,3,4,2
Female,Male,20,under21,9,5616,81,1,true,true,true,1,2,4,2
Female,Male,24,over21,5,3595,121,0,false,true,false,0,3,3,2
Female,Male,24,over21,2,4926,116,0,false,true,false,0,3,4,1
Female,Male,20,under21,6,3059,69,0,true,false,false,0,2,3,2
Female,Male,20,under21,21,9894,275,0,true,true,true,0,3,4,2
Female,Male,21,under21,13,13544,233,0,true,true,true,0,3,4,2
Female,Male,21,under21,5,9885,201,0,true,true,true,0,3,4,2
Female,Male,24,over21,9,23192,1224,5,true,true,false,1,3,4,2
Female,Male,24,over21,7,3884,111,1,false,true,false,1,3,3,2
Female,Male,24,over21,6,2257,23,1,false,true,false,1,2,3,2
Female,Male,22,over21,5,4558,128,0,true,false,false,0,3,4,2
Female,None,20,under21,2,9790,591,2,false,false,true,1,3,4,1
Female,Male,25,over21,29,14147,529,0,true,true,false,0,3,4,2
Female,Male,19,under21,7,23948,876,0,false,false,false,0,3,4,2
Female,Male,19,under21,5,5723,282,0,true,true,false,0,3,4,2
Female,Male,21,under21,17,12314,896,0,true,true,false,0,3,4,2
Female,Male,20,under21,5,27206,1902,0,false,false,true,0,3,4,2
Female,Male,26,over21,0,622,35,2,false,true,false,1,2,2,1
Female,Male,21,under21,2,443,22,0,true,true,false,0,2,2,1
Female,Male,23,over21,8,7026,289,4,false,true,false,1,3,4,2
Female,Male,20,under21,6,1624,123,0,true,true,true,0,3,3,2
Female,Male,23,over21,8,13966,455,0,false,true,false,0,3,4,2
Female,Male,25,over21,5,10177,604,1,true,true,false,1,3,4,2
Female,Male,22,over21,4,462,9,1,true,true,false,1,1,2,1
Female,Male,19,under21,7,918,63,0,false,true,false,0,2,2,2
Female,Male,19,under21,6,333,8,1,true,false,false,1,1,1,2
Female,Male,23,over21,6,7718,531,0,true,false,false,0,3,4,2
Female,None,21,under21,5,1497,97,1,true,false,false,1,2,3,2
Female,Male,25,over21,14,4485,84,0,true,true,true,0,2,4,2
Female,Male,21,under21,5,25164,1470,0,true,true,false,0,3,4,2
Female,Male,24,over21,6,6132,127,0,false,true,false,0,3,4,2
Female,Male,22,over21,4,13434,646,0,false,true,false,0,3,4,1
Female,Male,20,under21,5,11861,288,0,false,false,false,0,3,4,2
Female,Male,21,under21,5,4346,343,0,false,true,false,0,3,4,2
Female,Male,24,over21,5,1865,64,0,false,false,false,0,2,3,2
Female,Male,21,under21,25,22696,713,0,true,true,true,0,3,4,2
Female,Male,20,under21,12,7259,230,0,true,true,true,0,3,4,2
Female,Male,19,under21,6,2924,116,0,true,false,false,0,3,3,2
Female,None,21,under21,6,4650,54,0,false,true,true,0,2,4,2
Female,Male,24,over21,7,8004,362,16,true,true,true,1,3,4,2
Female,Male,19,under21,4,7081,126,0,true,true,true,0,3,4,1
Female,Male,20,under21,5,476,23,0,true,false,false,0,2,2,2
Female,None,25,over21,0,189,2,0,true,false,true,0,1,1,1
Female,Male,22,over21,10,6684,141,0,false,true,false,0,3,4,2
Female,Male,20,under21,6,11006,320,0,true,true,false,0,3,4,2
Female,Male,19,under21,6,10213,309,0,true,false,false,0,3,4,2
Female,Male,19,under21,2,63,1,5,false,false,false,1,1,1,1
Female,Male,22,over21,5,9164,208,4,true,true,true,1,3,4,2
Female,Male,20,under21,3,5236,257,0,true,true,false,0,3,4,1
Female,Male,24,over21,26,16834,437,0,true,true,false,0,3,4,2
Female,Male,22,over21,2,26119,1233,1,true,true,true,1,3,4,1
Female,Male,25,over21,5,2246,73,0,true,true,false,0,2,3,2
Female,Male,20,under21,19,14198,389,0,false,true,false,0,3,4,2
Female,Male,20,under21,3,2081,41,0,true,true,true,0,2,3,1
Female,Male,23,over21,12,12888,403,0,true,true,false,0,3,4,2
Female,Male,20,under21,16,9922,430,1,false,false,true,1,3,4,2
Female,Male,19,under21,6,19610,1329,6,false,true,false,1,3,4,2
Female,Male,25,over21,16,1780,36,0,true,true,true,0,2,3,2
Female,Male,23,over21,2,351,13,0,false,true,false,0,2,1,1
Female,Male,21,under21,8,6046,157,1,true,false,false,1,3,4,2
Female,None,21,under21,10,8885,186,59,false,false,true,1,3,4,2
Female,None,22,over21,13,12622,683,0,true,true,false,0,3,4,2
Female,Male,22,over21,2,704,25,0,false,true,false,0,2,2,1
Female,Male,20,under21,18,7752,209,4,true,true,false,1,3,4,2
Female,Male,23,over21,5,10197,219,0,true,true,true,0,3,4,2
Female,Male,20,under21,5,2728,45,0,false,false,true,0,2,3,2
Female,Male,23,over21,3,2410,85,0,true,false,false,0,2,3,1
Female,Male,24,over21,5,6645,295,0,false,true,false,0,3,4,2
Female,Male,24,over21,6,9755,316,2,true,false,false,1,3,4,2
Female,Male,21,under21,4,5074,84,1,false,true,true,1,2,4,1
Female,None,22,over21,5,1270,15,0,true,true,true,0,2,3,2
Female,Male,22,over21,25,5650,79,0,true,true,true,0,2,4,2
Female,None,23,over21,1,9602,187,2,false,false,false,1,3,4,1
Female,Male,26,over21,5,1858,37,0,true,true,true,0,2,3,2
Female,Male,20,under21,11,5767,152,0,false,true,true,0,3,4,2
Female,Male,19,under21,11,2924,37,0,false,true,false,0,2,3,2
Female,Male,20,under21,3,6643,186,0,true,true,false,0,3,4,1
Female,Male,23,over21,1,2076,58,1,true,false,false,1,2,3,1
Female,Male,22,over21,5,6399,314,0,true,true,false,0,3,4,2
Female,Male,21,under21,4,6719,325,0,false,true,false,0,3,4,1
Female,None,19,under21,1,9467,403,0,true,true,true,0,3,4,1
Female,Male,19,under21,10,2817,168,1,true,true,false,1,3,3,2
Female,Male,25,over21,5,9046,171,0,true,true,true,0,3,4,2
Female,Male,19,under21,6,4860,214,0,true,true,true,0,3,4,2
Female,Male,19,under21,5,9841,300,8,false,false,false,1,3,4,2
Female,Male,23,over21,9,4875,91,0,true,true,true,0,2,4,2
Female,Male,22,over21,3,999,57,1,true,true,false,1,2,2,1
Female,Male,20,under21,10,19708,825,0,false,true,false,0,3,4,2
Female,Male,19,under21,8,2302,132,0,true,true,false,0,3,3,2
Female,Male,20,under21,7,3869,79,0,true,false,false,0,2,3,2
Female,Male,19,under21,11,2865,55,10,true,false,false,1,2,3,2
Female,Male,24,over21,6,5917,136,6,false,true,false,1,3,4,2
Female,Male,21,under21,6,6931,126,0,false,false,true,0,3,4,2
Female,Male,21,under21,3,11919,260,0,true,true,true,0,3,4,1
Female,Male,20,under21,7,516,10,0,false,true,false,0,1,2,2
Female,Male,23,over21,4,9997,201,0,true,true,false,0,3,4,1
Female,Male,23,over21,2,194,6,0,false,false,false,0,1,1,1
Female,Male,19,under21,3,7029,171,3,false,false,false,1,3,4,1
Female,Male,23,over21,0,18,1,0,true,true,true,0,1,1,1
Female,Male,20,under21,15,7113,111,1,true,true,true,1,3,4,2
Female,Male,20,under21,8,2369,46,0,true,false,true,0,2,3,2
Female,Male,21,under21,1,2815,98,1,true,true,false,1,2,3,1
Female,Male,20,under21,4,1852,65,0,true,false,false,0,2,3,1
Female,Both,20,under21,7,4261,78,0,true,true,true,0,2,4,2
Female,Male,19,under21,14,1022,17,0,true,true,false,0,2,2,2
